League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
South African Premier Division,2025-01-08,14:30:00,Kaizer Chiefs,Stellenbosch FC,1.94,2.08,4.2,5.1,3.35,3.6,1.63,1.81,2.22,2.58,1.8,2.28,1.78,2.26,5.5,16.5,9.4,19.0,11.5,110.0,7.6,900.0,6.2,7.6,7.0,8.8,7.8,980.0,7.4,290.0,6.0,30.0,8.2,980.0,8.8,980.0,7.4,380.0,10.0,180.0,10.5,100.0,7.2,220.0,13.0,580.0,7.2,60.0,7.6,270.0,8.0,1000.0,33916870,364675.0,12678248.0,58805.0,1.237903041,1.237903086,1.237903125,1.23790305,2.68,3.25,1.44,1.6,3.7,1000.0,1.09,1.13,2.86,3.4,1.42,1.54,1.26,1.31,1.92,2.06,1.38,1.42,1.237903042,1.237903044,1.237903045,1.237903089
South African Premier Division,2025-01-08,14:30:00,Amazulu,Sekhukhune United,2.42,2.78,3.55,4.4,2.66,2.94,1.39,1.49,3.0,3.6,2.22,2.66,1.6,1.82,5.4,7.0,7.8,10.5,18.0,85.0,5.5,900.0,5.8,7.6,5.6,7.2,12.5,22.0,5.8,290.0,10.5,17.5,9.8,16.5,10.5,980.0,5.5,150.0,14.0,180.0,14.0,180.0,5.5,120.0,5.7,1000.0,5.7,70.0,5.5,150.0,5.7,1000.0,33916515,8750556.0,38281353.0,58805.0,1.237897635,1.23789768,1.237897719,1.237897644,2.18,2.52,1.66,1.84,5.0,8.2,1.15,1.21,2.22,2.52,1.66,1.82,1.3,1.39,1.57,1.71,1.51,1.61,1.237897636,1.237897638,1.237897639,1.237897683
Brazilian Copa do Nordeste,2025-01-08,16:00:00,Juazeirense BA,Asa AL,1.71,3.0,2.54,21.0,2.94,3.95,1.19,1000.0,1.01,6.4,1.05,1000.0,1.05,1000.0,4.0,980.0,1.28,980.0,1.28,130.0,1.28,900.0,1.24,980.0,1.25,980.0,1.28,980.0,1.29,190.0,1.26,55.0,1.25,980.0,1.27,980.0,1.29,1000.0,1.28,110.0,1.28,110.0,1.29,1000.0,1.29,580.0,1.55,1000.0,1.55,1000.0,1.29,1000.0,33921169,6113688.0,14163857.0,58805.0,1.23795414,1.237954185,1.237954224,1.237954149,1.01,1000.0,1.01,20.0,1.2,1000.0,1.01,110.0,1.19,1000.0,1.01,6.4,1.17,1.65,1.5,2.42,1.34,1.52,1.237954141,1.237954143,1.237954144,1.237954188
Brazilian Copa do Nordeste,2025-01-08,16:00:00,Ferroviario,Treze,1.72,4.6,2.1,4.6,2.9,3.65,1.19,36.0,1.04,6.4,1.05,1000.0,1.05,1000.0,4.0,980.0,1.1,980.0,1.1,130.0,1.11,210.0,1.1,980.0,1.08,980.0,1.1,980.0,1.11,210.0,1.1,110.0,1.1,980.0,1.11,980.0,1.11,1000.0,1.11,210.0,1.11,210.0,1.11,1000.0,1.11,1000.0,1.55,1000.0,1.55,1000.0,1.11,1000.0,33921167,5327519.0,1120427.0,58805.0,1.23795423,1.237954275,1.237954314,1.237954239,1.01,1000.0,1.01,20.0,1.2,110.0,1.02,6.4,1.19,36.0,1.04,6.4,1.33,1.9,1.33,2.0,1.38,1.53,1.237954231,1.237954233,1.237954234,1.237954278
English National League,2025-01-08,16:45:00,Forest Green,Dag and Red,1.49,1.6,7.2,8.8,4.1,4.8,1.98,2.2,1.84,2.02,1.91,2.16,1.87,2.1,6.4,19.5,9.0,980.0,7.2,170.0,7.0,270.0,7.0,8.8,8.2,11.0,9.0,980.0,6.8,350.0,6.8,9.6,8.0,11.0,8.6,980.0,6.8,320.0,9.4,55.0,7.0,28.0,13.5,140.0,6.8,160.0,6.8,9.0,6.8,160.0,7.8,1000.0,33905505,36033.0,66244.0,58805.0,1.237756349,1.237756394,1.237756433,1.237756358,2.84,3.75,1.37,1.55,11.0,21.0,1.05,1.09,3.9,4.7,1.27,1.35,1.13,1.16,2.66,3.05,1.26,1.33,1.23775635,1.237756352,1.237756353,1.237756397
Scottish Premiership,2025-01-08,16:45:00,Kilmarnock,Motherwell,2.08,2.1,4.0,4.3,3.55,3.65,1.8,1.89,2.12,2.26,1.91,1.99,2.0,2.1,11.5,12.0,13.0,14.0,25.0,32.0,15.5,120.0,7.8,9.0,7.2,8.2,14.5,16.5,28.0,55.0,10.5,12.0,10.0,10.5,18.5,20.0,32.0,70.0,22.0,25.0,20.0,23.0,36.0,50.0,55.0,120.0,15.0,18.0,55.0,70.0,80.0,1000.0,33916548,56086.0,10707.0,58805.0,1.237896909,1.237896919,1.237896908,1.237896918,2.84,3.15,1.47,1.55,11.0,15.5,1.08,1.1,3.55,3.75,1.36,1.4,1.31,1.34,1.9,1.93,1.37,1.4,1.2378969,1.237896912,1.237896913,1.237896923
Scottish Premiership,2025-01-08,16:45:00,Celtic,Dundee Utd,1.16,1.17,25.0,26.0,9.4,9.8,3.45,3.65,1.37,1.4,2.14,2.22,1.83,1.87,38.0,55.0,36.0,120.0,95.0,350.0,20.0,1000.0,12.0,13.0,19.5,22.0,23.0,980.0,95.0,410.0,8.2,8.8,11.5,12.5,32.0,42.0,19.5,280.0,8.0,8.6,12.0,13.0,29.0,38.0,25.0,180.0,2.72,2.88,90.0,490.0,30.0,1000.0,33916569,52495022.0,48818.0,58805.0,1.237896693,1.237896703,1.237896692,1.237896702,4.8,5.4,1.22,1.27,27.0,55.0,1.02,1.03,8.0,10.5,1.12,1.14,1.04,1.05,6.8,7.2,1.11,1.12,1.237896684,1.237896696,1.237896697,1.237896707
Scottish League Two,2025-01-08,17:00:00,Edinburgh City,East Fife,3.45,4.1,2.04,2.32,3.5,3.8,1.86,2.44,1.69,2.18,1.06,1000.0,1.05,1000.0,4.3,22.0,3.4,16.0,11.5,42.0,21.0,32.0,4.7,980.0,7.2,42.0,9.4,11.0,15.5,26.0,19.5,32.0,6.8,18.5,7.2,22.0,12.5,48.0,4.8,90.0,15.0,55.0,17.0,70.0,19.0,130.0,19.5,60.0,8.8,24.0,4.1,1000.0,33913773,615040.0,674743.0,58805.0,1.237871345,1.23787139,1.237871429,1.237871354,1.01,1000.0,1.01,20.0,2.74,1000.0,1.01,1.15,2.74,1000.0,1.01,1.58,1.76,1.97,1.33,1.4,1.35,1.4,1.237871346,1.237871348,1.237871349,1.237871393
Brazilian Copa do Nordeste,2025-01-08,20:00:00,CSA,Maracana CE,1.52,1.59,8.4,12.0,3.55,4.4,1.57,1.67,2.48,2.76,2.5,2.96,1.51,1.67,7.6,980.0,9.6,980.0,4.8,1000.0,4.2,1000.0,4.7,18.0,7.8,42.0,4.2,980.0,4.2,1000.0,6.0,8.6,5.3,980.0,3.8,980.0,4.2,1000.0,6.6,180.0,4.4,80.0,4.9,1000.0,5.1,1000.0,3.0,60.0,4.2,1000.0,3.85,1000.0,33921175,3794140.0,17607504.0,58805.0,1.237954050,1.237954095,1.237954134,1.237954059,2.64,2.82,1.55,1.61,5.1,12.5,1.11,1.15,2.74,3.1,1.48,1.57,1.09,1.13,2.66,2.98,1.3,1.38,1.237954051,1.237954053,1.237954054,1.237954098
Brazilian Copa do Nordeste,2025-01-08,20:00:00,Botafogo PB,Moto Clube,1.54,1.59,7.2,14.5,3.65,4.3,1.51,1.71,1.5,3.05,2.48,2.98,1.5,1.67,1.17,980.0,4.2,980.0,4.2,1000.0,4.2,1000.0,1.12,980.0,1.14,980.0,4.2,980.0,4.2,1000.0,1.14,44.0,1.13,980.0,1.17,980.0,4.2,1000.0,1.16,180.0,1.15,85.0,1.17,1000.0,1.17,580.0,1.14,85.0,1.55,1000.0,1.17,1000.0,33921164,5310328.0,14163856.0,58805.0,1.237954320,1.237954365,1.237954404,1.237954329,2.64,2.82,1.55,1.61,4.5,11.0,1.1,1.28,1.54,3.25,1.48,1.63,1.1,1.14,2.68,2.86,1.32,1.36,1.237954321,1.237954323,1.237954324,1.237954368
