Match_ID,Country,Season,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,xG_Home_FT,xG_Away_FT,Possession_Home_FT,Possession_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Corners_Home_FT,Corners_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Corners_Home_HT,Corners_Away_HT,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Corners_Home_2T,Corners_Away_2T
AeicHalm,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,10/05/2025,13:15,Conference League Group,KV Mechelen,St. Liege,0,0,[],[],bet365,2.0,2.5,5.5,bet365,1.53,4.5,5.25,bet365,1.25,3.75,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.03,17.0,bet365,1.18,4.5,bet365,1.6,2.3,bet365,2.5,1.5,bet365,4.33,1.2,bet365,1.67,2.1,bet365,1.17,1.18,2.38,2.15,0.39,0.74,0.26,20.0,5.0,2.0,2.0,13.0,1.0,6.0,12.0,2.0,3.0,1.0,0.0,2.0,2.0,0.66,0.34,5.0,4.0,0.0,2.0,5.0,0.0,0.82,0.18,15.0,1.0,2.0,0.0,8.0,1.0
nuHXf6x9,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,10/05/2025,11:00,Relegation Group,Beerschot VA,Cercle Brugge KSV,4,2,"[48, 50, 56, 78]","[6, 95]",bet365,5.0,2.5,2.05,bet365,5.0,4.75,1.55,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,19.0,bet365,1.17,5.0,bet365,1.53,2.4,bet365,2.25,1.57,bet365,4.0,1.22,bet365,1.62,2.2,bet365,2.38,1.18,1.17,3.11,1.78,0.63,0.37,13.0,24.0,7.0,7.0,5.0,9.0,6.0,12.0,3.0,2.0,1.0,3.0,5.0,3.0,0.67,0.33,3.0,12.0,0.0,4.0,0.0,6.0,0.59,0.41,10.0,12.0,7.0,3.0,5.0,3.0
f5Kugp7L,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,10/05/2025,11:00,Relegation Group,Kortrijk,St. Truiden,2,2,"[8, 21]","[5, 37]",bet365,3.6,2.4,2.6,bet365,3.25,3.8,2.05,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.03,17.0,bet365,1.17,5.0,bet365,1.57,2.35,bet365,2.38,1.53,bet365,4.33,1.2,bet365,1.53,2.38,bet365,1.73,1.25,1.33,1.85,3.01,0.62,0.38,18.0,16.0,6.0,7.0,3.0,7.0,5.0,8.0,0.0,1.0,1.0,1.0,5.0,4.0,0.61,0.39,9.0,10.0,3.0,5.0,1.0,5.0,0.63,0.37,9.0,6.0,3.0,2.0,2.0,2.0
fVoSMLQP,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,09/05/2025,15:45,Conference League Group,Charleroi,Westerlo,4,3,"[10, 57, 71, 84]","[29, 39, 55]",bet365,2.1,2.63,4.5,bet365,1.65,4.33,4.5,bet365,1.22,4.0,bet365,2.05,1.75,bet365,4.33,1.2,bet365,1.02,21.0,bet365,1.11,6.5,bet365,1.4,2.88,bet365,2.0,1.73,bet365,3.4,1.3,bet365,1.5,2.5,bet365,1.18,1.2,2.2,2.64,1.71,0.55,0.45,17.0,13.0,8.0,6.0,4.0,7.0,7.0,15.0,2.0,6.0,1.0,4.0,3.0,4.0,0.48,0.52,4.0,10.0,1.0,5.0,2.0,3.0,0.62,0.38,13.0,3.0,7.0,1.0,2.0,4.0
6qvoX2p2,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,04/05/2025,11:00,Relegation Group,St. Truiden,Beerschot VA,2,1,"[39, 69]",[87],bet365,1.73,2.88,6.0,bet365,1.36,5.25,6.5,bet365,1.2,4.33,bet365,1.98,1.83,bet365,4.0,1.22,bet365,1.01,23.0,bet365,1.1,7.0,bet365,1.36,3.1,bet365,1.83,1.83,bet365,3.0,1.36,bet365,1.57,2.25,bet365,1.11,1.17,3.0,1.89,1.0,0.47,0.53,12.0,5.0,4.0,3.0,6.0,1.0,15.0,7.0,,,0.0,1.0,2.0,2.0,0.52,0.48,5.0,2.0,2.0,1.0,3.0,0.0,0.42,0.58,7.0,3.0,2.0,2.0,3.0,1.0
vN3uaIYI,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,04/05/2025,08:30,Conference League Group,St. Liege,Charleroi,0,1,[],[50],bet365,4.5,2.2,2.5,bet365,4.0,3.5,1.9,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.5,bet365,1.95,1.9,bet365,3.25,1.33,bet365,6.5,1.11,bet365,1.8,1.95,bet365,1.91,1.29,1.22,1.04,1.68,0.53,0.47,15.0,12.0,5.0,4.0,5.0,5.0,11.0,14.0,3.0,3.0,2.0,1.0,3.0,5.0,0.51,0.49,5.0,4.0,2.0,0.0,1.0,2.0,0.55,0.45,10.0,8.0,3.0,4.0,4.0,3.0
vuJ1Yx7l,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,03/05/2025,15:45,Championship Group,Royale Union SG,Genk,1,0,[67],[],bet365,2.3,2.3,5.0,bet365,1.7,3.7,4.5,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.5,bet365,1.93,1.93,bet365,3.25,1.33,bet365,6.5,1.11,bet365,1.8,1.95,bet365,1.18,1.29,2.1,1.47,0.74,0.47,0.53,11.0,3.0,4.0,1.0,4.0,2.0,17.0,16.0,5.0,4.0,0.0,1.0,1.0,3.0,0.37,0.63,4.0,2.0,1.0,0.0,1.0,1.0,0.57,0.43,7.0,1.0,3.0,1.0,3.0,1.0
695X0v46,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,03/05/2025,13:15,Conference League Group,Leuven,KV Mechelen,1,2,[89],"[46, 81]",bet365,3.2,2.37,3.0,bet365,2.7,3.5,2.45,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.18,4.5,bet365,1.62,2.2,bet365,2.5,1.5,bet365,4.5,1.18,bet365,1.5,2.37,bet365,1.53,1.29,1.44,0.36,2.42,0.51,0.49,5.0,15.0,3.0,4.0,6.0,5.0,14.0,12.0,5.0,2.0,0.0,5.0,2.0,2.0,0.47,0.53,1.0,6.0,1.0,2.0,3.0,4.0,0.55,0.45,4.0,9.0,2.0,2.0,3.0,1.0
6y8YmqE8,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,03/05/2025,11:00,Relegation,Sporting Lokeren,Patro Eisden,1,2,[63],"[34, 78]",bet365,3.2,2.2,3.25,bet365,2.63,3.2,2.75,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.29,3.5,bet365,1.98,1.83,bet365,3.4,1.3,bet365,7.0,1.1,bet365,1.73,2.0,bet365,1.4,1.36,1.44,1.95,0.95,0.72,0.28,20.0,7.0,4.0,5.0,6.0,0.0,10.0,13.0,4.0,6.0,2.0,0.0,3.0,3.0,0.7,0.3,9.0,3.0,2.0,2.0,2.0,0.0,0.74,0.26,11.0,4.0,2.0,3.0,4.0,0.0
0nywZOFk,BELGIUM,2024-2025,Jupiler Pro League 2024 2025,03/05/2025,11:00,Relegation Group,Cercle Brugge KSV,Kortrijk,0,2,[],"[11, 38]",bet365,2.4,2.2,4.75,bet365,1.8,3.5,4.33,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.05,11.0,bet365,1.29,3.5,bet365,1.98,1.88,bet365,3.4,1.3,bet365,6.5,1.11,bet365,1.91,1.91,bet365,1.2,1.29,1.95,1.18,1.03,0.56,0.44,16.0,5.0,4.0,4.0,7.0,2.0,13.0,15.0,3.0,5.0,4.0,4.0,2.0,4.0,0.52,0.48,8.0,4.0,1.0,3.0,6.0,0.0,0.6,0.4,8.0,1.0,3.0,1.0,1.0,2.0
